node_id,CONSUM,code
18350,2169,PR0021934
18354,2997,PR0010486
18383,272,PR0021933
18405,5040,PR0021932
18408,15280,PR0021931
18411,3550,PR0021929
18412,714,PR0021930
18414,672,PR0021928
18415,672,PR0001377
1843,194,PR0020791
18431,272,PR0021927
1844,156,PR0020792
18448,9108,PR0001419
18449,837,PR0021926
18452,880,PR0021924
18453,2322,PR0021925
18506,96,PR0021922
18507,102,PR0021921
18509,102,PR0021920
18511,102,PR0021919
18513,160,PR0021918
18519,2232,PR0021916
18521,884,PR0021915
18550,108,PR0021912
18560,1903,PR0020939
18579,1200,PR0021906
18585,10395,PR0021905
186,88,PR0024333
1866,5922,PR0021726
18679,210,PR0021884
18681,310,PR0021883
18682,105,PR0021882
18684,310,PR0021881
18686,260,PR0021880
18688,260,PR0021879
18690,210,PR0021878
18692,210,PR0021877
18693,210,PR0021876
18694,3018,PR0021875
18696,114,PR0021874
18697,114,PR0021873
18698,114,PR0021872
18699,3018,PR0021871
18703,3018,PR0021870
18705,3018,PR0021869
18707,3018,PR0021868
18709,3018,PR0021867
1871,66,PR0024153
18711,3018,PR0021866
18718,672,PR0021865
18719,270,PR0021864
18724,150,PR0021862
18725,150,PR0021863
18739,132,PR0021861
18741,138,PR0021860
18743,35,PR0021858
18744,76,PR0021859
18746,180,PR0021856
18747,414,PR0021857
18749,414,PR0021855
1875,66,PR0024152
18751,414,PR0021854
18753,180,PR0021853
18756,54,PR0021852
18758,7,PR0021851
18761,44,PR0021850
18762,44,PR0021849
18764,44,PR0021848
18765,44,PR0021847
1877,66,PR0024151
18774,44,PR0021846
18776,140,PR0021845
18778,140,PR0021844
18780,140,PR0021843
18782,288,PR0010178
18787,9162,PR0021540
18788,221072,PR0021541
18791,8892,PR0020126
18807,11128,PR0021842
18821,10978,PR0021840
18830,160,PR0021841
18838,174,PR0021839
18841,7260,PR0002103
18849,72,PR0021837
18867,10978,PR0021835
18868,160,PR0021836
18875,9590,PR0021834
18878,22924,PR0003903
18880,8832,PR0021833
18881,2196,PR0021831
18882,246,PR0021832
1889,13518,PR0021590
1891,13518,PR0024149
18963,840,PR0010188
18967,840,PR0010190
1897,16654,PR0030332
19,80613,PR0000268
19030,7,PR0021806
19032,44,PR0021805
19034,140,PR0021804
19036,90,PR0021802
19037,90,PR0021803
19039,50,PR0021801
19040,1560,PR0021800
19042,75,PR0021799
19043,168,PR0021797
19044,0,PR0021798
19047,50,PR0021796
19049,0,PR0021795
19050,90,PR0021793
19051,0,PR0021794
19056,156,PR0021792
19059,36,PR0021791
19061,112,PR0021790
19062,12,PR0021789
19075,136,PR0021788
19077,341,PR0021787
19079,341,PR0021786
19081,341,PR0021785
19083,136,PR0021783
19084,341,PR0021784
19086,108,PR0021782
19087,108,PR0021781
19088,112,PR0021777
19100,108,PR0021780
19101,336,PR0021779
19102,116,PR0021778
19103,0,PR0021776
19104,12,PR0021775
19105,12,PR0021774
1912,16654,PR0023496
19129,52,PR0021773
19130,88,PR0021772
19131,88,PR0021771
19132,3480,PR0021770
19133,3480,PR0021769
19134,3480,PR0021767
19135,3480,PR0021768
19157,64,PR0021766
19246,490,PR0021765
19248,0,PR0000616
19252,5922,PR0021743
19253,90288,PR0021764
19254,90288,PR0021763
19255,9816,PR0021761
19256,90288,PR0021762
19257,5922,PR0021760
19259,5922,PR0021759
19263,1484,PR0021757
19264,1484,PR0021758
19269,7568,PR0021755
1927,8151,PR0005279
19270,7568,PR0021756
19271,5922,PR0021754
19273,5922,PR0021753
19275,1484,PR0021752
19276,1484,PR0021751
19277,7568,PR0021750
19279,7568,PR0021749
1928,16654,PR0001183
19280,7568,PR0021748
19285,7568,PR0021746
19287,5922,PR0021744
19288,5922,PR0021741
19289,5922,PR0021742
19316,5922,PR0021740
19336,0,PR0021736
19338,98,PR0021734
19354,1484,PR0021732
19355,1484,PR0021730
19356,1484,PR0021731
19364,7568,PR0021729
19367,7568,PR0021727
19368,7568,PR0021728
19371,5922,PR0021725
19375,11,PR0021724
19396,4488,PR0021714
19401,5922,PR0021713
19403,5922,PR0021712
19404,5922,PR0021711
19406,1484,PR0021710
19408,1484,PR0021709
19409,1484,PR0021708
19411,7568,PR0021707
19413,7568,PR0021706
19416,7568,PR0021705
19432,7568,PR0021704
19439,90288,PR0021702
19440,7568,PR0021703
19442,88,PR0021701
19451,7761,PR0021699
19452,55545,PR0021700
19479,0,PR0021696
19487,42,PR0021694
19499,46984,PR0021689
19501,46984,PR0021688
19557,63,PR0021669
19558,63,PR0021668
19561,390,PR0021667
19565,390,PR0021666
19569,390,PR0021665
19573,46984,PR0021664
19576,46984,PR0021663
19581,46984,PR0021661
19582,46984,PR0021662
19583,6749,PR0021660
19585,13175,PR0021659
19587,13175,PR0021658
19589,13175,PR0021657
19591,13175,PR0021656
19593,68160,PR0021655
19595,68160,PR0021654
19599,68160,PR0021653
19600,46984,PR0021651
19603,8848,PR0021650
19604,8848,PR0021649
19606,234,PR0021648
19608,11550,PR0021646
19609,390,PR0021645
19611,390,PR0021644
19614,46984,PR0021642
19615,390,PR0021643
19617,2230,PR0021641
19618,400,PR0021640
19623,102,PR0021639
19625,3945,PR0021635
19628,230,PR0030076
19630,416,PR0030075
19636,3945,PR0021628
19639,8190,PR0021626
19640,8190,PR0021627
197,34,PR0024332
1973,434,PR0024148
19763,2992,PR0021617
19764,7056,PR0021616
19765,88,PR0021615
19766,600,PR0021614
19775,3480,PR0021612
19777,3480,PR0021611
19782,3480,PR0021610
19783,246,PR0021608
19784,246,PR0021609
19785,3480,PR0021607
19787,3480,PR0021606
19789,3480,PR0021605
19790,246,PR0021604
19792,246,PR0021603
19794,246,PR0021602
19796,246,PR0021601
19798,246,PR0021600
19817,0,PR0021598
19827,1980,PR0021596
19828,1242,PR0021597
19834,760,PR0021594
19838,174,PR0021593
1984,696,PR0001583
1985,2772,PR0001741
19853,1650,PR0021592
1986,159597,PR0001584
1987,30229,PR0020276
19872,246,PR0004463
19879,246,PR0021589
1988,2992,PR0022611
1989,2992,PR0022609
19895,23,PR0021587
19899,144,PR0021586
19900,48,PR0021585
19908,1092,PR0030073
1991,572,PR0024147
19911,325,PR0030072
19912,200,PR0030071
19915,246,PR0021583
19916,246,PR0021584
19917,3480,PR0021582
19918,3480,PR0021581
19919,3480,PR0021580
19926,246,PR0021579
19943,3480,PR0021576
19945,3480,PR0021575
19947,246,PR0021574
19948,246,PR0021572
19949,246,PR0021573
19950,3480,PR0021571
19956,3480,PR0021570
19964,3480,PR0021569
19965,3480,PR0021568
19969,246,PR0021567
19975,3480,PR0021566
19976,3480,PR0021565
19979,3480,PR0021564
19984,246,PR0021562
19985,246,PR0021559
19986,246,PR0021561
19987,246,PR0021560
19989,246,PR0021558
19990,246,PR0021552
19993,3480,PR0021557
19994,3480,PR0021556
19997,3480,PR0021555
19998,246,PR0021554
20,4984,PR0002148
20000,3480,PR0021553
20005,3480,PR0021551
2001,5796,PR0030353
20011,3480,PR0021550
20014,246,PR0021549
20015,246,PR0021548
2002,1100,PR0030356
2003,5796,PR0030352
20031,168,PR0021545
2004,5796,PR0030351
20058,123,PR0021539
20059,246,PR0021538
2006,5796,PR0030354
20062,246,PR0021537
20067,246,PR0021536
2007,1100,PR0030355
20071,246,PR0021535
20072,246,PR0021534
20079,246,PR0021533
20099,76,PR0021530
20102,7584,PR0021529
20105,2662,PR0021528
20108,2505,PR0021526
20109,8565,PR0021527
20112,2662,PR0021525
20118,2032,PR0021524
20121,6405,PR0021523
20133,6405,PR0021522
20137,9828,PR0021520
20138,9828,PR0021521
20141,13390,PR0021519
20144,0,PR0021518
20147,9828,PR0021517
20148,264,PR0021516
20155,264,PR0021515
2016,5796,PR0022575
20160,4745,PR0021513
20161,114,PR0021514
20164,264,PR0021512
20167,1260,PR0021511
20177,553,PR0021509
2018,5796,PR0022209
20189,20735,PR0030070
20190,20735,PR0030068
20191,20735,PR0030069
20192,4984,PR0021507
20193,9268,PR0021508
20194,3857,PR0021505
20195,9268,PR0021506
202,384,PR0024331
20204,0,PR0021503
20210,30,PR0021502
20211,8144,PR0021501
2022,5796,PR0022206
20233,200,PR0021500
20239,1023,PR0021499
20243,3840,PR0021498
2027,5796,PR0030126
20298,40698,PR0021494
20300,3519,PR0021493
20301,294,PR0021490
20302,3519,PR0021491
2031,5796,PR0030124
20318,30570,PR0005277
20320,30570,PR0030010
20323,21450,PR0030008
20325,1060,PR0005563
20331,553,PR0005555
20336,54,PR0030067
2035,5796,PR0030125
20351,628,PR0021489
20352,628,PR0021488
2036,5796,PR0030123
20362,628,PR0021487
20363,628,PR0021486
2037,5796,PR0030122
20378,628,PR0021484
20379,628,PR0021485
2038,384,PR0030121
20386,628,PR0021483
20388,628,PR0021481
20389,628,PR0021482
20391,628,PR0021480
20393,628,PR0021479
20420,648,PR0021473
20421,667,PR0021472
20422,26795,PR0021471
20437,29,PR0021465
20444,378,PR0021464
20458,115,PR0021463
2050,98,PR0000788
20521,63,PR0021462
20894,40912,PR0021461
20898,40912,PR0021460
20902,40912,PR0021459
20903,40912,PR0021458
20906,40912,PR0021457
20914,40912,PR0021456
20920,40912,PR0021455
20927,40912,PR0021454
20932,40912,PR0021452
20933,40912,PR0021453
20945,40912,PR0021451
20947,40912,PR0021449
20948,24,PR0021450
21,5796,PR0005037
21071,1078,PR0021448
21073,1078,PR0021447
21077,81,PR0021445
21079,81,PR0021444
21080,2884,PR0021443
21082,2884,PR0021442
21090,2884,PR0021437
21091,2884,PR0021436
21109,1078,PR0021431
2113,4230,PR0024145
2118,708,PR0024144
21194,3696,PR0021428
21199,96,PR0021427
21203,96,PR0021426
21205,96,PR0021425
2121,38514,PR0024143
21211,96,PR0021424
21214,3696,PR0021423
21218,3696,PR0021422
21222,3696,PR0021421
2124,38514,PR0024142
2125,38514,PR0024141
2129,38514,PR0021470
2131,38514,PR0021469
2134,38514,PR0024140
2135,38514,PR0021467
2143,3948,PR0001370
21473,949,PR0021414
21543,108,PR0021413
21551,96,PR0021411
21554,96,PR0021410
21555,96,PR0021409
21567,1023,PR0010581
21569,7,PR0010580
2162,949,PR0024139
21625,250,PR0021408
21628,250,PR0021407
21631,144,PR0021406
21636,654,PR0021405
21647,1023,PR0021404
21680,294,PR0021402
21681,250,PR0021403
21710,46,PR0021401
21726,605,PR0021400
21738,553,PR0021399
21740,4272,PR0021398
21806,1325,PR0021397
21808,980,PR0021396
21810,980,PR0021395
21813,16035,PR0021394
21816,88,PR0021393
21819,945,PR0021392
21820,185487,PR0021391
21822,88,PR0021390
21824,6810,PR0021389
21825,186592,PR0021388
21841,185487,PR0021387
21843,15480,PR0021386
21926,6076,PR0021384
21936,882,PR0050022
21950,54110,PR0021383
21951,54110,PR0021382
21953,54110,PR0021381
21955,54110,PR0021380
21958,88,PR0021379
21960,88,PR0021378
21971,2387,PR0021377
21973,2466,PR0021376
21974,8190,PR0021375
21975,8190,PR0021374
21991,260,PR0021373
22,11780,PR0020475
2201,432,PR0024138
22016,5225,PR0021364
22017,5225,PR0021363
22019,5225,PR0021362
22021,5225,PR0021361
22023,582,PR0021360
22025,582,PR0021359
22027,5225,PR0021357
22028,5225,PR0021356
22029,5225,PR0021355
22030,5225,PR0021354
22031,5225,PR0021353
22032,5225,PR0021352
22033,582,PR0021351
22034,582,PR0021350
22035,582,PR0021348
22036,582,PR0021349
22052,36,PR0021347
22055,1302,PR0030064
22057,42,PR0021346
22061,82,PR0021345
22064,60,PR0021344
22067,144,PR0021343
22070,114,PR0021342
22073,120,PR0021341
22076,120,PR0021340
22079,252,PR0021339
22085,57,PR0021337
22086,252,PR0021338
22088,8190,PR0021336
22092,8190,PR0021335
22096,82,PR0021334
22100,82,PR0021333
22102,82,PR0021331
22103,82,PR0021332
22169,84,PR0021304
22170,315,PR0021303
22186,144,PR0021302
22187,142,PR0021301
2219,384,PR0030094
2220,384,PR0030093
22298,456,PR0021298
22301,456,PR0021297
22309,528,PR0021296
22315,528,PR0021295
22318,1144,PR0021294
22322,1144,PR0021293
22325,1144,PR0021292
22329,54,PR0021291
22333,0,PR0021290
22336,0,PR0021289
22340,0,PR0021288
22345,0,PR0021287
22352,0,PR0021286
22357,54,PR0021285
2236,60,PR0000482
22361,54,PR0021284
22366,54,PR0021283
22371,54,PR0021282
22377,300,PR0021281
22384,300,PR0021280
22389,1190,PR0021279
22394,1190,PR0021278
22399,672,PR0021277
22404,665,PR0021276
22410,665,PR0021275
22413,752,PR0021274
22414,752,PR0021273
22422,610,PR0021272
22427,610,PR0021271
22429,610,PR0021270
22435,610,PR0021269
22441,610,PR0021267
22442,610,PR0021268
22461,27,PR0021266
22465,27,PR0021265
22470,400,PR0021264
22475,603,PR0021262
22476,230,PR0021263
22482,4365,PR0005312
22553,160,PR0021107
22559,696,PR0021261
22569,384,PR0021260
22571,98,PR0021259
22583,3272,PR0021258
22589,156,PR0021257
22590,1640,PR0021255
22593,1640,PR0021256
22628,75785,PR0021243
22630,75785,PR0021242
22632,75785,PR0021241
22634,75785,PR0021240
22636,75785,PR0021239
22639,75785,PR0021631
22643,75785,PR0021238
22645,75785,PR0021237
22648,75785,PR0021236
22650,2890,PR0021235
22652,2890,PR0021234
22654,2890,PR0021233
22658,30864,PR0021231
22662,30864,PR0021230
22665,30864,PR0021229
22669,30864,PR0021228
2268,20,PR0003188
2269,138,PR0003187
2270,52,PR0003186
2271,52,PR0003185
2288,81,PR0024136
2289,81,PR0024137
2294,2884,PR0024135
23,602,PR0003839
2333,4620,PR0030359
2341,92750,PR0024131
2350,90,PR0024130
23507,30864,PR0021209
23509,30864,PR0021208
2351,90,PR0024129
23511,30864,PR0021207
23512,0,PR0021206
23517,0,PR0021205
23519,0,PR0021204
23521,0,PR0021203
23523,0,PR0021202
23525,0,PR0021201
23527,0,PR0021200
23529,30864,PR0021199
23531,30864,PR0021198
23533,30864,PR0021197
23534,30864,PR0021196
23537,30864,PR0021195
23542,30864,PR0021194
23543,30864,PR0021193
23545,30864,PR0021192
23547,30864,PR0021191
23548,30864,PR0021182
2355,105,PR0024128
23556,112860,PR0021190
23559,112860,PR0021189
23562,0,PR0021188
23565,0,PR0021187
23570,0,PR0021186
23573,0,PR0021185
23574,0,PR0021184
23580,0,PR0021183
23584,30864,PR0021181
23586,13175,PR0021180
23588,68160,PR0021179
23590,68160,PR0021178
23592,68160,PR0021177
23633,1864,PR0021176
23644,0,PR0021174
23648,37400,PR0021172
23659,5346,PR0021171
23686,3040,PR0021170
23710,96,PR0021168
23712,96,PR0021167
23714,96,PR0021165
23715,96,PR0021166
23740,95205,PR0021164
23747,96,PR0021163
23753,3610,PR0020478
23769,129,PR0021162
23780,352,PR0021161
23781,164,PR0021160
23791,110,PR0011011
23792,336,PR0021159
23812,869,PR0020408
23814,3018,PR0021142
23817,173,PR0021141
23827,3018,PR0021118
23839,40,PR0021117
23854,19527,PR0021116
23863,11400,PR0021113
23872,230,PR0002223
23874,4230,PR0021111
23877,2622,PR0021109
23923,76,PR0021106
23978,0,PR0021104
23986,68,PR0021102
24024,992,PR0021101
24028,164,PR0021100
24032,725,PR0021099
24085,3696,PR0021079
24090,3696,PR0021080
24169,1078,PR0021078
24183,0,PR0002323
24249,531,PR0021077
24266,716,PR0005124
24267,1104,PR0002155
24268,26464,PR0005274
24273,16008,PR0002194
24280,3870,PR0002187
24284,6552,PR0002186
24286,162,PR0002185
24295,21273,PR0002516
243,2346,PR0024330
24301,5520,PR0002136
24308,5520,PR0002108
24313,2352,PR0002109
24322,12206,PR0002110
24329,125,PR0002111
24336,329,PR0002112
24344,1841,PR0002133
24350,7260,PR0005275
24353,2430,PR0002132
24358,1190,PR0002131
24367,4707,PR0002130
24368,11580,PR0002129
24369,11580,PR0002504
24376,2292,PR0002125
24378,2292,PR0002124
24384,5522,PR0002346
24385,2292,PR0002123
24389,5522,PR0002345
24398,5522,PR0002344
24399,5522,PR0002341
244,4,PR0024328
24400,5522,PR0002488
24401,10116,PR0005120
24402,10116,PR0005121
24404,10116,PR0004785
24405,10116,PR0005331
24408,10116,PR0005332
24410,10116,PR0005333
24415,10116,PR0005336
24416,10116,PR0005335
24417,10116,PR0005334
24419,10116,PR0004781
24420,10116,PR0005337
24424,10116,PR0005339
24425,10116,PR0005340
24429,4620,PR0005342
24430,4620,PR0005343
24432,4620,PR0005344
24433,4620,PR0005345
24435,63,PR0005006
24437,63,PR0005008
24438,63,PR0005007
24443,63,PR0005011
24444,63,PR0005012
24445,63,PR0005013
24447,63,PR0005022
24449,63,PR0005023
24453,63,PR0004971
24456,63,PR0004970
24457,63,PR0004968
24460,63,PR0004964
24461,63,PR0004966
24465,512,PR0021072
245,2346,PR0024329
24508,11436,PR0021055
24510,11436,PR0021054
24521,5522,PR0002340
24527,5522,PR0004520
24528,5522,PR0002487
24529,5522,PR0004519
24533,10116,PR0004531
24534,10116,PR0005122
24535,10116,PR0004532
24538,10116,PR0005119
24541,10116,PR0004538
24542,10116,PR0004539
24549,10116,PR0004541
24550,10116,PR0004542
24551,10116,PR0004543
24553,10116,PR0004544
24563,10116,PR0004554
24565,10116,PR0004553
24567,10116,PR0004552
24569,10116,PR0004551
24571,10116,PR0004550
24577,10116,PR0005350
24578,10116,PR0004549
24581,10116,PR0004567
24584,10116,PR0004568
24587,10116,PR0004674
24589,10116,PR0004668
24595,10116,PR0004662
24596,10116,PR0005349
24597,10116,PR0004661
246,140,PR0024327
24601,4620,PR0030052
24602,4620,PR0005346
24603,4620,PR0004657
24607,4620,PR0004650
24616,63,PR0030051
24617,63,PR0005118
24618,63,PR0005025
24619,63,PR0005273
24620,63,PR0005026
24621,63,PR0005272
24622,63,PR0005271
24623,63,PR0005270
24624,63,PR0005269
24625,63,PR0005268
24633,45,PR0005189
24639,26795,PR0030055
24642,26795,PR0003524
24643,26795,PR0003495
24644,26795,PR0003492
24645,26795,PR0003493
24647,26795,PR0003496
24651,26795,PR0003537
24652,26795,PR0003520
24653,26795,PR0003497
24656,26795,PR0003498
24659,96,PR0030056
24665,96,PR0003500
24666,96,PR0003499
24667,29,PR0003535
24669,96,PR0003501
24670,26795,PR0003536
24682,96,PR0004376
24683,96,PR0004375
24684,96,PR0003534
24685,96,PR0003503
24686,96,PR0003502
24687,96,PR0004377
24688,96,PR0004378
24691,96,PR0004380
24692,96,PR0004379
24702,36,PR0005616
24703,36,PR0005615
24704,5124,PR0005614
24705,3696,PR0005613
24706,3696,PR0004385
24707,3696,PR0004383
24708,3696,PR0004382
24709,96,PR0004381
2471,16008,PR0024126
24710,36,PR0005617
24712,246,PR0004386
24715,246,PR0004387
24726,246,PR0004388
24727,14,PR0005622
24728,14,PR0005621
24729,14,PR0005620
24730,14,PR0005619
24731,246,PR0005618
24734,14,PR0004486
24736,3480,PR0004487
24739,3480,PR0004488
24740,3480,PR0004489
24741,3480,PR0004490
24744,3480,PR0005623
24746,3480,PR0004492
24750,3480,PR0005624
24752,108,PR0005625
24754,108,PR0005626
24756,108,PR0005627
24758,336,PR0005628
24759,38514,PR0005629
24763,38514,PR0005630
24764,11436,PR0021051
24767,512,PR0021049
24769,512,PR0021048
24771,2292,PR0021047
24773,2292,PR0021046
24776,11436,PR0021045
24778,512,PR0021044
24780,512,PR0021043
24783,11436,PR0021042
24785,1915,PR0021041
24787,512,PR0021040
24789,512,PR0021039
24790,2292,PR0021038
24792,2292,PR0021037
24795,11580,PR0023511
24800,512,PR0021036
24801,512,PR0021035
24804,512,PR0021034
24805,512,PR0021033
24806,512,PR0021032
24807,11436,PR0021031
24810,26390,PR0021030
24812,26390,PR0021029
24814,26390,PR0021028
24815,26390,PR0021027
24841,26390,PR0021015
24843,11436,PR0021014
24903,26390,PR0020987
24905,26390,PR0020986
24906,26390,PR0020985
24908,26390,PR0020984
24909,26390,PR0020983
2491,98,PR0030358
24910,26390,PR0020982
24912,26390,PR0020981
24914,26390,PR0020980
24916,9540,PR0020979
24918,512,PR0020978
24919,11436,PR0020977
24921,11436,PR0020976
24923,11436,PR0020975
24925,11436,PR0020974
2493,2346,PR0001381
24938,11436,PR0020973
24939,11436,PR0020972
24940,26390,PR0020971
24941,26390,PR0020970
24942,26390,PR0020969
24944,26390,PR0020968
24946,26390,PR0020967
24948,26390,PR0020966
24949,1078,PR0020965
24950,1078,PR0020964
24951,31,PR0020963
24953,2004,PR0020962
24954,2004,PR0003937
24956,5130,PR0020961
24958,5130,PR0020960
24997,10,PR0020944
