code,node_id_old,node_id_new
PR0002339,26586,16942
PR0004784,26606,16959
PR0004850,26622,16972
PR0004692,26623,16973
PR0005561,32301,18012
PR0002325,33979,18168
PR0002492,26728,17049
PR0002331,26729,17050
PR0002490,26730,17051
PR0002359,26750,17063
PR0002355,26751,17064
PR0002354,26752,17065
PR0015129,41055,19872
PR0001704,41438,19956
PR0020700,26850,17121
PR0020699,26852,17122
PR0020649,27755,17429
PR0020648,27756,17430
PR0020637,28043,17459
PR0020636,28044,17460
PR0005084,28237,17508
PR0005073,28271,17520
PR0005071,28275,17522
PR0005070,28277,17523
PR0005069,28279,17524
PR0005057,28308,17538
PR0005243,28441,17564
PR0030027,28477,17577
PR0005235,28478,17578
PR0000901,28484,17579
PR0005234,28487,17580
PR0005224,28564,17596
PR0024247,819,13138
PR0024219,1193,13168
PR0001580,1199,13169
PR0024205,1274,13182
PR0024206,1275,13183
PR0020541,28645,17632
PR0030034,28748,17633
PR0020524,28751,17634
PR0020522,28797,17635
PR0024108,2581,13369
PR0024107,2582,13370
PR0024106,2588,13371
PR0024105,2591,13372
PR0020491,29229,17698
PR0002803,29230,17699
PR0022068,30189,17729
PR0020453,30191,17730
PR0020452,30216,17731
PR0020437,30270,17743
PR0020436,30285,17744
PR0020433,30291,17747
PR0020432,30294,17748
PR0005538,30393,17765
PR0005536,30395,17766
PR0030015,30432,17781
PR0005532,30447,17782
PR0010793,30449,17783
PR0010117,30489,17799
PR0030001,30563,17829
PR0002836,30565,17830
PR0020405,30686,17844
PR0000327,30729,17860
PR0005502,30839,17902
PR0005501,30841,17903
PR0020396,30883,17918
PR0020337,31173,17932
PR0022064,31178,17934
PR0003210,31255,17948
PR0020313,32174,17981
PR0020308,32175,17982
PR0020307,32176,17983
PR0023781,5329,13737
PR0023759,5491,13757
PR0023758,5492,13758
PR0005185,5563,13775
PR0002322,5735,13787
PR0020283,32263,17998
PR0000776,33872,18092
PR0000777,33873,18093
PR0002328,33984,18171
PR0002233,33985,18172
PR0002230,33986,18173
PR0050030,34069,18186
PR0050025,34070,18187
PR0050023,34071,18188
PR0050021,34073,18189
PR0002231,34106,18220
PR0002536,34108,18221
PR0002537,34109,18222
PR0002538,34110,18223
PR0001417,34128,18239
PR0001518,34146,18254
PR0001740,34167,18269
PR0001581,34168,18270
PR0005314,34185,18284
PR0001461,34363,18366
PR0005471,34383,18380
PR0005152,34386,18382
PR0005145,34418,18396
PR0000736,34420,18397
PR0023532,7189,14060
PR0023530,7213,14062
PR0023529,7241,14063
PR0023504,7438,14078
PR0020195,34737,18443
PR0020194,34738,18444
PR0020193,34749,18445
PR0020178,34830,18460
PR0020177,34832,18461
PR0020161,34919,18475
PR0023323,8826,14305
PR0023306,8921,14320
PR0023290,8996,14335
PR0023289,8998,14336
PR0002238,35924,18593
PR0003915,35998,18609
PR0015072,36057,18623
PR0015035,36113,18624
PR0003931,36136,18625
PR0002093,36148,18637
PR0002154,36169,18656
PR0023152,9860,14473
PR0023140,9958,14485
PR0002153,36170,18657
PR0011079,36224,18671
PR0011092,36260,18687
PR0002954,36484,18754
PR0002929,36504,18771
PR0002870,36505,18772
PR0010036,36512,18773
PR0010605,36822,18856
PR0010606,36824,18857
PR0010607,36871,18858
PR0010609,36872,18859
PR0010593,37002,18871
PR0010592,37003,18872
PR0010591,37004,18873
PR0010142,37184,18874
PR0003687,37305,18875
PR0022780,12238,14817
PR0003760,37320,18890
PR0002651,37681,19065
PR0002852,37816,19090
PR0002682,37846,19109
PR0002681,37848,19110
PR0002680,37849,19111
PR0002677,37850,19112
PR0002829,37904,19128
PR0002723,37927,19150
PR0002725,37928,19151
PR0022466,14622,15033
PR0022443,14781,15057
PR0011194,38598,19261
PR0004250,38654,19278
PR0004053,38791,19307
PR0004052,38792,19308
PR0004061,38807,19322
PR0004064,38841,19323
PR0004065,38842,19324
PR0004209,38857,19338
PR0004038,38859,19339
PR0002001,38889,19340
PR0004187,39098,19402
PR0004166,39130,19403
PR0015305,39243,19404
PR0015301,39322,19405
PR0004162,39439,19421
PR0004174,39458,19439
PR0004100,39513,19453
PR0004123,39514,19454
PR0004124,39515,19455
PR0004085,39656,19504
PR0015280,39720,19520
PR0001851,39748,19535
PR0001852,39749,19536
PR0015266,39812,19567
PR0001698,39833,19580
PR0001847,39834,19581
PR0001848,39835,19582
PR0001842,39848,19595
PR0001834,39849,19596
PR0021925,18453,15577
PR0021921,18507,15579
PR0021879,18688,15594
PR0021865,18718,15608
PR0015251,39966,19630
PR0015199,40305,19676
PR0015198,40321,19677
PR0001618,40357,19691
PR0001637,40359,19692
PR0001895,40736,19800
PR0002570,40737,19801
PR0003598,40845,19816
PR0021593,19838,15802
PR0021592,19853,15803
PR0021587,19895,15806
PR0021524,20118,15860
PR0021523,20121,15861
PR0004115,40887,19817
PR0015157,40901,19818
PR0015151,40944,19835
PR0001795,41049,19867
PR0001525,41214,19884
PR0015122,41215,19885
PR0001667,41253,19899
PR0001666,41254,19900
PR0001711,41256,19902
PR0001657,41257,19903
PR0001678,41277,19923
PR0001536,41278,19924
PR0001769,41423,19941
PR0002217,41882,20033
PR0002215,41883,20034
PR0002139,41895,20045
PR0002514,41896,20046
PR0002106,41897,20047
PR0002104,41898,20048
PR0002105,41899,20049
PR0002107,41900,20050
PR0015017,41996,20065
PR0003899,42044,20088
PR0015041,42204,20102
PR0003916,42205,20103
PR0002346,24384,16185
PR0004961,26173,16616
PR0020139,43507,20402
PR0010996,43594,20416
PR0002370,43805,20449
PR0002123,24385,16186
PR0005337,24420,16201
PR0005340,24425,16203
PR0001424,45268,20623
PR0001627,45299,20649
PR0001180,45300,20650
PR0001503,45302,20651
PR0001402,45303,20652
PR0004594,26417,16809
PR0003953,42206,20104
PR0003892,42207,20105
PR0010322,45467,20699
PR0010366,45640,20715
PR0002618,45655,20730
PR0002619,45657,20731
PR0002774,42222,20120
PR0002778,42224,20121
PR0001297,42505,20167
PR0003716,46317,20908
PR0001807,46334,20924
PR0002361,26809,17100
PR0001949,46400,20986
PR0001948,46401,20987
PR0001905,46431,21016
PR0001296,42507,20168
PR0003664,42510,20169
PR0001235,42529,20186
PR0001209,42546,20200
PR0001234,42548,20201
PR0002043,46783,21176
PR0002042,46784,21177
PR0002079,46785,21178
PR0005054,28315,17541
PR0005053,28317,17542
PR0005052,28318,17543
PR0001232,42549,20202
PR0003645,42564,20217
PR0003641,42565,20218
PR0003640,42566,20219
PR0002473,48358,21471
PR0002482,48374,21485
PR0002479,48375,21486
PR0001101,48542,21517
PR0001104,48543,21518
PR0003556,48605,21550
PR0003637,42567,20220
PR0011152,42597,20235
PR0001217,42663,20250
PR0001219,42664,20251
PR0001298,42665,20252
PR0001311,42681,20266
PR0003587,48667,21569
PR0003586,48668,21570
PR0003564,48684,21584
PR0003557,48685,21585
PR0003555,48686,21586
PR0010953,48773,21600
PR0010952,48774,21601
PR0010951,48776,21602
PR0020858,25237,16444
PR0020816,25441,16458
PR0011033,48858,21617
PR0010909,48975,21630
PR0010820,49983,21697
PR0010819,49984,21698
PR0005586,50112,21710
PR0002183,25550,16460
PR0005116,25684,16476
PR0001307,42682,20267
PR0001308,42683,20268
PR0000819,50200,21794
PR0000707,50211,21805
PR0000637,50215,21809
PR0000639,50216,21810
PR0020092,42922,20281
PR0020094,42923,20282
PR0005265,50293,21876
PR0000459,50309,21877
PR0010739,50504,21891
PR0010864,50540,21892
PR0010747,50768,21906
PR0000354,50769,21907
PR0005326,34212,18302
PR0004319,34228,18316
PR0020093,42924,20283
PR0020112,42929,20284
PR0020108,42933,20285
PR0000966,34285,18331
PR0010786,51026,21938
PR0000475,51175,21957
PR0000413,51192,21973
PR0010669,51747,22087
PR0020157,34947,18477
PR0020140,35087,18495
PR0020119,43027,20299
PR0020120,43029,20300
PR0010513,43049,20301
PR0002588,43369,20330
PR0002587,43370,20331
PR0000495,51218,21991
PR0023464,7796,14117
PR0023463,7797,14118
PR0023462,7799,14119
PR0010926,48501,21502
PR0010920,48512,21503
PR0021862,18724,15610
PR0021849,18762,15624
PR0021568,19965,15826
PR0021557,19993,15837
PR0021555,19997,15839
PR0021554,19998,15840
PR0021533,20079,15853
PR0002586,43371,20332
PR0002430,43387,20348
PR0004490,24741,16313
PR0020803,25757,16491
PR0020800,25758,16492
PR0020692,26933,17129
PR0020691,26935,17130
PR0020690,26937,17131
PR0020592,26988,17144
PR0003415,27528,17270
PR0004469,27548,17285
PR0004471,27549,17286
PR0003370,27720,17405
PR0005289,32396,18052
PR0005288,32399,18053
PR0000089,47129,21268
PR0000120,47248,21353
PR0002578,43409,20367
PR0002821,43430,20383
PR0010694,51970,22103
PR0010697,52113,22116
PR0010698,52114,22117
PR0000295,53763,22506
PR0000294,53764,22507
PR0020099,43504,20400
PR0003286,52247,22172
PR0009593,32308,24022
PR0009496,33969,24049
PR0009338,34191,24063
PR0009224,34192,24064
PR0009117,34389,24100
PR0009132,34394,24101
PR0000013,47154,21273
PR0000047,47170,21288
PR0000059,47171,21289
PR0000033,47190,21304
PR0023385,8409,14218
PR0023384,8410,14219
PR0023383,8418,14220
PR0021573,19949,15822
PR0021571,19950,15823
PR0021570,19956,15824
PR0021569,19964,15825
PR0020581,27052,17161
PR0004906,26158,16603
PR0004395,27234,17178
PR0004392,27615,17332
PR0004482,27627,17333
PR0009002,514,22831
PR0004412,27644,17348
PR0002878,36368,18718
PR0030329,5543,13769
PR0023588,6787,14013
PR0022878,6905,14037
PR0050024,9345,14367
PR0004756,26361,16767
PR0004775,26367,16772
PR0004963,26174,16617
PR0004866,26176,16618
PR0001557,43505,20401
PR0002569,40730,13011
PR0015155,40932,13012
PR0000268,19,13028
PR0024345,99,13044
PR0024284,460,13103
PR0024220,1192,13167
PR0021156,1325,13197
PR0021155,1328,13198
PR0010995,43595,20417
PR0010999,43596,20418
PR0010979,43787,20434
PR0021139,1394,13214
PR0024187,1580,13257
PR0024173,1661,13272
PR0024171,1662,13273
PR0024170,1663,13274
PR0024168,1673,13275
PR0011103,1832,13290
PR0024145,2113,13325
PR0024109,2580,13368
PR0024065,3009,13427
PR0024064,3011,13428
PR0023957,3859,13540
PR0010417,3884,13545
PR0030307,4122,13579
PR0023922,4159,13581
PR0023912,4304,13593
PR0002395,43806,20450
PR0001392,43828,20465
PR0001390,43829,20466
PR0001389,43830,20467
PR0010862,43886,20481
PR0002741,4305,13594
PR0023911,4308,13595
PR0030346,4312,13596
PR0023901,4449,13611
PR0023900,4451,13612
PR0030344,4463,13613
PR0023807,5145,13713
PR0023787,5254,13733
PR0023784,5300,13735
PR0023770,5417,13748
PR0010568,43914,20483
PR0010583,44055,20498
PR0010520,44434,20541
PR0010518,44435,20542
PR0023769,5420,13749
PR0023832,5424,13750
PR0023768,5426,13751
PR0023745,5551,13772
PR0005183,5559,13773
PR0005480,6246,13893
PR0030236,6248,13894
PR0022617,6285,13907
PR0030323,6290,13908
PR0030302,6361,13921
PR0030301,6362,13922
PR0030300,6363,13923
PR0030286,6378,13935
PR0030285,6379,13936
PR0030284,6380,13937
PR0030283,6381,13938
PR0030282,6382,13939
PR0010517,44436,20543
PR0030281,6383,13940
PR0030280,6384,13941
PR0005302,6414,13958
PR0005301,6415,13959
PR0002926,7027,14043
PR0023534,7173,14058
PR0023533,7188,14059
PR0010945,7406,14076
PR0023486,7677,14096
PR0023485,7678,14097
PR0023469,7762,14112
PR0023470,7763,14113
PR0023448,7870,14131
PR0023447,7871,14132
PR0030233,7874,14133
PR0030087,7876,14134
PR0030085,7877,14135
PR0030083,7879,14136
PR0023417,8190,14188
PR0023416,8191,14189
PR0005005,26265,16692
PR0023336,8659,14241
PR0002694,8774,14269
PR0023325,8820,14303
PR0023309,8900,14317
PR0023308,8903,14318
PR0023307,8904,14319
PR0023296,8944,14331
PR0023185,9754,14440
PR0023172,9791,14453
PR0023171,9792,14454
PR0023170,9797,14455
PR0023169,9798,14456
PR0023167,9805,14457
PR0023125,10018,14499
PR0023110,10109,14512
PR0023109,10111,14513
PR0023094,10171,14526
PR0023095,10172,14527
PR0004895,26285,16707
PR0004847,26302,16721
PR0023093,10183,14528
PR0022894,11341,14701
PR0022893,11342,14702
PR0022892,11343,14703
PR0001339,11415,14718
PR0001338,11416,14719
PR0001340,11420,14721
PR0022868,11533,14737
PR0022866,11556,14738
PR0022783,12233,14814
PR0022456,14775,15054
PR0022444,14779,15056
PR0002913,14880,15069
PR0010044,14888,15070
PR0010049,36420,18728
PR0022397,15098,15104
PR0010494,44843,20572
PR0010488,44844,20573
PR0010490,44853,20575
PR0010493,44858,20576
PR0000969,45230,20590
PR0001124,45231,20591
PR0022398,15099,15105
PR0022394,15130,15106
PR0022381,15187,15118
PR0022365,15235,15136
PR0022364,15238,15137
PR0022348,15312,15150
PR0022347,15314,15151
PR0020765,15479,15165
PR0020764,15481,15166
PR0020763,15483,15167
PR0022325,15486,15168
PR0020542,15796,15211
PR0004659,26452,16839
PR0000983,45304,20653
PR0010364,45639,20714
PR0001434,45305,20654
PR0010356,45423,20681
PR0010350,45424,20682
PR0010334,45425,20683
PR0022240,16336,15242
PR0022199,16590,15278
PR0022187,16647,15292
PR0022185,16657,15293
PR0003044,17534,15414
PR0030216,16750,15310
PR0030215,16752,15311
PR0022167,16764,15312
PR0022155,16789,15323
PR0022156,16790,15324
PR0030214,16796,15325
PR0010286,45715,20764
PR0010227,45949,20778
PR0003945,26587,16943
PR0002486,26588,16944
PR0004783,26605,16958
PR0004732,26624,16974
PR0010228,45950,20779
PR0010281,46108,20794
PR0022077,17310,15373
PR0021913,17423,15387
PR0001258,17426,15388
PR0022012,17428,15389
PR0030082,17914,15514
PR0021976,17966,15529
PR0021938,18335,15560
PR0021881,18684,15592
PR0021880,18686,15593
PR0001993,46353,20940
PR0001880,46366,20953
PR0002014,46367,20954
PR0002015,46368,20955
PR0002007,46384,20970
PR0002008,46385,20971
PR0002287,26805,17096
PR0003941,26808,17099
PR0021866,18711,15607
PR0021748,19280,15711
PR0021746,19285,15712
PR0021744,19287,15713
PR0021597,19828,15800
PR0021594,19834,15801
PR0021494,20298,15888
PR0021493,20300,15889
PR0021350,22034,16003
PR0003816,46469,21051
PR0004351,46732,21128
PR0004352,46733,21129
PR0004353,46734,21130
PR0004335,46749,21145
PR0004334,46750,21146
PR0002036,46768,21161
PR0002037,46769,21162
PR0002044,46782,21175
PR0003272,52263,22188
PR0003271,52264,22189
PR0021348,22035,16004
PR0021349,22036,16005
PR0005312,22482,16065
PR0021239,22636,16079
PR0021631,22639,16080
PR0002088,46803,21193
PR0000757,47842,21390
PR0011102,47939,21406
PR0002196,47984,21422
PR0020077,48075,21436
PR0020051,48083,21437
PR0020050,48084,21438
PR0021205,23517,16095
PR0021204,23519,16096
PR0002223,23872,16148
PR0002504,24369,16182
PR0004539,24542,16233
PR0004541,24549,16234
PR0004542,24550,16235
PR0003545,48545,21520
PR0000915,48560,21533
PR0000911,48562,21534
PR0000910,48564,21535
PR0003550,48604,21549
PR0004668,24589,16248
PR0020972,24939,16365
PR0020971,24940,16366
PR0020970,24941,16367
PR0020969,24942,16368
PR0020968,24944,16369
PR0020967,24946,16370
PR0020966,24948,16371
PR0021317,25055,16384
PR0010907,48982,21631
PR0010844,49698,21666
PR0010852,49704,21667
PR0010832,49931,21680
PR0010831,49933,21681
PR0010834,49939,21682
PR0010823,49978,21694
PR0010822,49980,21695
PR0010821,49981,21696
PR0021316,25059,16385
PR0021318,25061,16386
PR0020924,25104,16400
PR0020913,25126,16412
PR0020731,26032,16551
PR0020729,26034,16552
PR0004915,26151,16599
PR0022065,31177,17933
PR0005583,50113,21711
PR0005582,50114,21712
PR0005580,50115,21713
PR0000715,50130,21727
PR0004957,26170,16613
PR0004960,26171,16614
PR0004962,26172,16615
PR0004872,26192,16629
PR0004947,26213,16644
PR0004997,26260,16687
PR0004987,26336,16748
PR0004988,26338,16749
PR0004748,26378,16779
PR0001167,50265,21856
PR0002310,33878,18094
PR0005172,33896,18106
PR0005173,33897,18107
PR0005174,33898,18108
PR0005175,33899,18109
PR0005187,33900,18110
PR0004780,26380,16780
PR0004779,26381,16781
PR0004627,26397,16793
PR0004599,26398,16794
PR0009992,2030,22901
PR0005347,26435,16824
PR0004653,26436,16825
PR0004625,26517,16895
PR0005041,26518,16896
PR0004563,26542,16911
PR0010751,50773,21908
PR0010733,50906,21921
PR0010732,50907,21922
PR0010731,50908,21923
PR0010730,50909,21924
PR0010787,51025,21937
PR0004562,26543,16912
PR0004534,26566,16926
PR0004533,26567,16927
PR0004782,26604,16957
PR0004689,26621,16971
PR0004719,26640,16986
PR0004712,26641,16987
PR0004713,26642,16988
PR0004715,26643,16989
PR0004851,26682,17016
PR0004831,26683,17017
PR0004809,26705,17032
PR0004808,26706,17033
PR0000346,51253,22023
PR0000230,51270,22038
PR0000224,51271,22039
PR0000407,51289,22053
PR0000471,51292,22054
PR0000462,51294,22055
PR0000470,51295,22056
PR0000387,51312,22071
PR0004823,26722,17046
PR0004794,26724,17047
PR0002335,26768,17077
PR0002288,26803,17095
PR0020704,26843,17118
PR0020702,26846,17120
PR0020675,27845,17443
PR0020609,28110,17470
PR0020608,28111,17471
PR0005225,28559,17594
PR0010662,52148,22119
PR0003259,52186,22133
PR0003260,52187,22134
PR0003252,52188,22135
PR0003303,52212,22155
PR0003302,52213,22156
PR0005208,28608,17613
PR0003203,28981,17655
PR0021085,29265,17711
PR0021087,29266,17712
PR0021088,29267,17713
PR0005539,30390,17764
PR0010119,30486,17797
PR0010118,30488,17798
PR0010151,30513,17813
PR0020404,30685,17843
PR0005253,30770,17874
PR0005254,30773,17875
PR0003270,52265,22190
PR0003137,52285,22206
PR0003136,52286,22207
PR0003116,52299,22220
PR0003132,52300,22221
PR0003163,52331,22252
PR0011077,36220,18669
PR0011078,36222,18670
PR0003173,52332,22253
PR0020302,32128,17964
PR0020314,32172,17979
PR0020312,32173,17980
PR0020291,32213,17992
PR0001066,32223,17993
PR0010974,32240,17994
PR0000306,32247,17995
PR0020285,32261,17996
PR0003081,52347,22268
PR0003080,52348,22269
PR0005575,52365,22286
PR0003051,52381,22301
PR0003057,52383,22302
PR0003108,52399,22317
PR0003107,52400,22318
PR0002975,52442,22348
PR0002979,52443,22349
PR0010507,52649,22365
PR0020284,32262,17997
PR0005562,32300,18011
PR0005560,32302,18013
PR0005546,32328,18027
PR0005544,32331,18028
PR0004835,33915,18124
PR0004837,33916,18125
PR0010470,52902,22379
PR0010464,52903,22380
PR0010468,53033,22382
PR0010448,53104,22394
PR0010447,53108,22395
PR0010445,53109,22396
PR0001056,53110,22397
PR0005157,33930,18139
PR0004864,33931,18140
PR0002304,33956,18154
PR0002309,33957,18155
PR0002308,33958,18156
PR0002324,33978,18167
PR0002326,33980,18169
PR0002327,33983,18170
PR0010446,53111,22398
PR0000992,53278,22412
PR0010427,53305,22413
PR0010371,53435,22424
PR0010386,53482,22425
PR0010387,53483,22426
PR0010409,53563,22427
PR0050009,34087,18201
PR0050007,34089,18203
PR0005477,34183,18282
PR0005316,34184,18283
PR0005330,34205,18297
PR0005329,34206,18298
PR0005328,34208,18299
PR0005327,34209,18300
PR0004321,34225,18313
PR0010414,53606,22428
PR0003868,37383,18951
PR0003764,37384,18952
PR0003874,37385,18953
PR0003807,37416,18982
PR0003846,37417,18983
PR0010185,37424,18984
PR0010402,53634,22429
